lot,start_year,start_week,start_day,assyin_entity_code,original_entity_code,package_type,cust_assy_lot,start_date,flowtype,order_type,cust_code,package_code,product_no,original_start_qty,bom_no,bom_rev,last_oper,assy_pack_type,automotive_flag,wafer_size,die_used,size_type,cancel_flag
EMQPR0443.5,2024,43,2,140,140,QFN,189366,10/21/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,24949,EMS1116P,A,2024-EMQ-11-G002,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0443.4,2024,43,2,140,140,QFN,189366,10/21/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17600,EMS1116P,A,2024-EMQ-11-G002,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0443.2,2024,43,2,140,140,QFN,189366,10/21/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17600,EMS1116P,A,2024-EMQ-11-G002,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0444.1,2024,43,3,140,140,QFN,189366,10/22/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17600,EMS1116P,A,2024-EMQ-11-G006,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0444.2,2024,43,3,140,140,QFN,189366,10/22/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17600,EMS1116P,A,2024-EMQ-11-G006,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0444.4,2024,43,3,140,140,QFN,189366,10/22/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17600,EMS1116P,A,2024-EMQ-11-G006,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0444.5,2024,43,3,140,140,QFN,189366,10/22/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,18002,EMS1116P,A,2024-EMQ-11-G006,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0444.3,2024,43,3,140,140,QFN,189366,10/22/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17600,EMS1116P,A,2024-EMQ-11-G006,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0457.5,2024,44,1,140,140,QFN,187486,10/27/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17310,EMS1116P,A,Awaiting,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0457.3,2024,44,1,140,140,QFN,187486,10/27/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17600,EMS1116P,A,QC-FOI,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0457.1,2024,44,1,140,140,QFN,187486,10/27/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17600,EMS1116P,A,Awaiting,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0457.4,2024,44,1,140,140,QFN,187486,10/27/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17600,EMS1116P,A,Awaiting,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0457.2,2024,44,1,140,140,QFN,187486,10/27/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17600,EMS1116P,A,PACK,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0458.1,2024,44,1,140,140,QFN,187486,10/27/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17600,EMS1116P,A,Awaiting,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0458.4,2024,44,1,140,140,QFN,187486,10/27/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17600,EMS1116P,A,Awaiting,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0458.3,2024,44,1,140,140,QFN,187486,10/27/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17600,EMS1116P,A,Awaiting,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0458.2,2024,44,1,140,140,QFN,187486,10/27/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17600,EMS1116P,A,Awaiting,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0458.5,2024,44,1,140,140,QFN,187486,10/27/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,24967,EMS1116P,A,PNP,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0467.4,2024,44,4,140,140,QFN,187487,10/30/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17600,EMS1116P,A,SEAL-GREEN,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0467.2,2024,44,4,140,140,QFN,187487,10/30/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17600,EMS1116P,A,PKG-CU-6H,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0467.1,2024,44,4,140,140,QFN,187487,10/30/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17600,EMS1116P,A,MLASER-T,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0467.3,2024,44,4,140,140,QFN,187487,10/30/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17600,EMS1116P,A,PKG-CU-6H,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0467.5,2024,44,4,140,140,QFN,187487,10/30/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17973,EMS1116P,A,SEAL-GREEN,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0468.5,2024,44,5,140,140,QFN,187487,10/31/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,24339,EMS1116P,A,SEAL-GREEN,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0468.2,2024,44,5,140,140,QFN,187487,10/31/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17600,EMS1116P,A,SEAL-GREEN,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0468.4,2024,44,5,140,140,QFN,187487,10/31/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17600,EMS1116P,A,SEAL-GREEN,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0468.3,2024,44,5,140,140,QFN,187487,10/31/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17600,EMS1116P,A,SEAL-GREEN,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0468.1,2024,44,5,140,140,QFN,187487,10/31/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17600,EMS1116P,A,SEAL-GREEN,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0469.5,2024,44,5,140,140,QFN,188596,10/31/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,18103,EMS1116P,A,SEAL-GREEN,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0469.2,2024,44,5,140,140,QFN,188596,10/31/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17600,EMS1116P,A,SEAL-GREEN,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0469.1,2024,44,5,140,140,QFN,188596,10/31/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17600,EMS1116P,A,SEAL-GREEN,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0469.3,2024,44,5,140,140,QFN,188596,10/31/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17600,EMS1116P,A,SEAL-GREEN,TUBE,Y,8,1,58.7 X 98.4,
EMQPR0469.4,2024,44,5,140,140,QFN,188596,10/31/2024 19:00,G-A,P,EMS,NQ-500E5001020E,521.25A,17600,EMS1116P,A,SEAL-GREEN,TUBE,Y,8,1,58.7 X 98.4,
EMSPR4125.1,2024,41,3,140,140,QFN,187822,10/8/2024 19:00,G-A,P,EMS,NQ-500E5001020U,174.02A,17600,EMS0917P,B,2024-EMS-10-G119,TUBE,Y,8,1,87.8 X 89.8,
EMSPR4125.4,2024,41,3,140,140,QFN,187822,10/8/2024 19:00,G-A,P,EMS,NQ-500E5001020U,174.02A,17600,EMS0917P,B,2024-EMS-10-G123,TUBE,Y,8,1,87.8 X 89.8,
EMSPR4125.6,2024,41,3,140,140,QFN,187822,10/8/2024 19:00,G-A,P,EMS,NQ-500E5001020U,174.02A,17967,EMS0917P,B,2024-EMS-10-G133,TUBE,Y,8,1,87.8 X 89.8,
EMSPR4125.5,2024,41,3,140,140,QFN,187822,10/8/2024 19:00,G-A,P,EMS,NQ-500E5001020U,174.02A,17600,EMS0917P,B,2024-EMS-10-G119,TUBE,Y,8,1,87.8 X 89.8,
EMSPR4125.3,2024,41,3,140,140,QFN,187822,10/8/2024 19:00,G-A,P,EMS,NQ-500E5001020U,174.02A,17600,EMS0917P,B,2024-EMS-10-G125,TUBE,Y,8,1,87.8 X 89.8,
EMSPR4125.2,2024,41,3,140,140,QFN,187822,10/8/2024 19:00,G-A,P,EMS,NQ-500E5001020U,174.02A,17600,EMS0917P,B,2024-EMS-10-G119,TUBE,Y,8,1,87.8 X 89.8,
EMSPR4226.1,2024,42,5,140,140,QFN,180169,10/17/2024 19:00,G-A,P,EMS,NQ-500E5001020U,174.02A,15800,EMS0917P,B,2024-EMS-10-G223,TUBE,Y,8,1,87.8 X 89.8,
EMSPR4333.1,2024,44,3,140,140,QFN,188453,10/29/2024 19:00,G-A,P,EMS,NQ-500E5001020U,174.02A,5541,EMS0917P,B,BOTTOM STEP CUT,TUBE,Y,8,1,87.8 X 89.8,
EMSPR4129.1,2024,41,5,140,140,QFN,172061,10/10/2024 19:00,G-A,P,EMS,NQ-500E5001020U,521.40A,17600,EMS0899P,B,2024-EMS-10-G156,TUBE,Y,8,1,139.40 X 107.10,
EMSPR4129.4,2024,41,5,140,140,QFN,172061,10/10/2024 19:00,G-A,P,EMS,NQ-500E5001020U,521.40A,12818,EMS0899P,B,2024-EMS-10-G156,TUBE,Y,8,1,139.40 X 107.10,
EMSPR4129.3,2024,41,5,140,140,QFN,172061,10/10/2024 19:00,G-A,P,EMS,NQ-500E5001020U,521.40A,17600,EMS0899P,B,2024-EMS-10-G148,TUBE,Y,8,1,139.40 X 107.10,
EMSPR4129.2,2024,41,5,140,140,QFN,172061,10/10/2024 19:00,G-A,P,EMS,NQ-500E5001020U,521.40A,17600,EMS0899P,B,2024-EMS-10-G156,TUBE,Y,8,1,139.40 X 107.10,
EMSPR4078.1,2024,40,5,140,140,QFN,188634,10/3/2024 19:00,G-A,P,EMS,NQ-500E5001020U,521.41A,17600,EMS0908P,A,2024-EMS-10-G079,TUBE,Y,8,1,141.70 X 141.70,
EMSPR4078.2,2024,40,5,140,140,QFN,188634,10/3/2024 19:00,G-A,P,EMS,NQ-500E5001020U,521.41A,17600,EMS0908P,A,2024-EMS-10-G079,TUBE,Y,8,1,141.70 X 141.70,
EMSPR4078.3,2024,40,5,140,140,QFN,188634,10/3/2024 19:00,G-A,P,EMS,NQ-500E5001020U,521.41A,12967,EMS0908P,A,2024-EMS-10-G079,TUBE,Y,8,1,141.70 X 141.70,
EMSPR4255.1,2024,43,3,140,140,QFN,175889,10/22/2024 19:00,G-A,P,EMS,NQ-500E5001020U,521.41A,17600,EMS0908P,A,2024-EMS-11-G028,TUBE,Y,8,1,141.70 X 141.70,
EMSPR4255.2,2024,43,3,140,140,QFN,175889,10/22/2024 19:00,G-A,P,EMS,NQ-500E5001020U,521.41A,17600,EMS0908P,A,2024-EMS-11-G028,TUBE,Y,8,1,141.70 X 141.70,
EMSPR4255.3,2024,43,3,140,140,QFN,175889,10/22/2024 19:00,G-A,P,EMS,NQ-500E5001020U,521.41A,13726,EMS0908P,A,2024-EMS-11-G028,TUBE,Y,8,1,141.70 X 141.70,
EMSPR4281.1,2024,43,6,140,140,QFN,189388,10/25/2024 19:00,G-A,P,EMS,NQ-500E5001020U,521.41A,17600,EMS0908P,A,PNP,TUBE,Y,8,1,141.70 X 141.70,
EMSPR4281.3,2024,43,6,140,140,QFN,189388,10/25/2024 19:00,G-A,P,EMS,NQ-500E5001020U,521.41A,12084,EMS0908P,A,2024-EMS-11-G038,TUBE,Y,8,1,141.70 X 141.70,
EMSPR4281.2,2024,43,6,140,140,QFN,189388,10/25/2024 19:00,G-A,P,EMS,NQ-500E5001020U,521.41A,17600,EMS0908P,A,2024-EMS-11-G048,TUBE,Y,8,1,141.70 X 141.70,
EMSPR4216.1,2024,42,4,140,140,QFN,188206,10/16/2024 19:00,G-A,P,EMS,NQ-500E500B032U,168.19A,17600,EMS1201P,A,2024-EMS-10-G226,TUBE,Y,8,1,101.60 X 115.40,
EMSPR4216.5,2024,42,4,140,140,QFN,188206,10/16/2024 19:00,G-A,P,EMS,NQ-500E500B032U,168.19A,13089,EMS1201P,A,2024-EMS-10-G220,TUBE,Y,8,1,101.60 X 115.40,
EMSPR4216.2,2024,42,4,140,140,QFN,188206,10/16/2024 19:00,G-A,P,EMS,NQ-500E500B032U,168.19A,17600,EMS1201P,A,2024-EMS-10-G210,TUBE,Y,8,1,101.60 X 115.40,
EMSPR4216.4,2024,42,4,140,140,QFN,188206,10/16/2024 19:00,G-A,P,EMS,NQ-500E500B032U,168.19A,17600,EMS1201P,A,2024-EMS-10-G206,TUBE,Y,8,1,101.60 X 115.40,
EMSPR4216.3,2024,42,4,140,140,QFN,188206,10/16/2024 19:00,G-A,P,EMS,NQ-500E500B032U,168.19A,17600,EMS1201P,A,2024-EMS-10-G212,TUBE,Y,8,1,101.60 X 115.40,
EMKPR1053.1,2024,40,6,140,140,QFN,190799,10/4/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G026,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1053.4,2024,40,6,140,140,QFN,190799,10/4/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,21923,EMS0752P,A,2024-EMK-10-G026,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1053.3,2024,40,6,140,140,QFN,190799,10/4/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G026,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1053.2,2024,40,6,140,140,QFN,190799,10/4/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G026,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1054.1,2024,40,6,140,140,QFN,190809,10/4/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G025,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1054.2,2024,40,6,140,140,QFN,190809,10/4/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G025,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1054.4,2024,40,6,140,140,QFN,190809,10/4/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,21704,EMS0752P,A,2024-EMK-10-G025,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1054.3,2024,40,6,140,140,QFN,190809,10/4/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G025,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1055.1,2024,40,6,140,140,QFN,190901,10/4/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G026,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1055.4,2024,40,6,140,140,QFN,190901,10/4/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,22134,EMS0752P,A,2024-EMK-10-G026,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1055.3,2024,40,6,140,140,QFN,190901,10/4/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G026,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1055.2,2024,40,6,140,140,QFN,190901,10/4/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G026,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1056.1,2024,40,6,140,140,QFN,187277,10/4/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G028,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1056.2,2024,40,6,140,140,QFN,187277,10/4/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G028,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1056.4,2024,40,6,140,140,QFN,187277,10/4/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,14636,EMS0752P,A,2024-EMK-10-G028,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1056.3,2024,40,6,140,140,QFN,187277,10/4/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G028,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1058.1,2024,41,3,140,140,QFN,190099,10/8/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G035,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1058.4,2024,41,3,140,140,QFN,190099,10/8/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,21845,EMS0752P,A,2024-EMK-10-G035,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1058.3,2024,41,3,140,140,QFN,190099,10/8/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G035,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1058.2,2024,41,3,140,140,QFN,190099,10/8/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G035,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1059.1,2024,41,3,140,140,QFN,190102,10/8/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G032,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1059.2,2024,41,3,140,140,QFN,190102,10/8/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G032,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1059.4,2024,41,3,140,140,QFN,190102,10/8/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,21067,EMS0752P,A,2024-EMK-10-G032,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1059.3,2024,41,3,140,140,QFN,190102,10/8/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G032,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1061.1,2024,41,5,140,140,QFN,190804,10/10/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G039,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1061.4,2024,41,5,140,140,QFN,190804,10/10/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,19245,EMS0752P,A,2024-EMK-10-G039,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1061.3,2024,41,5,140,140,QFN,190804,10/10/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G039,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1061.2,2024,41,5,140,140,QFN,190804,10/10/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G039,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1062.1,2024,41,5,140,140,QFN,190893,10/10/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G040,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1062.2,2024,41,5,140,140,QFN,190893,10/10/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G040,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1062.3,2024,41,5,140,140,QFN,190893,10/10/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G040,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1062.4,2024,41,5,140,140,QFN,190893,10/10/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,23294,EMS0752P,A,2024-EMK-10-G040,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1063.1,2024,41,5,140,140,QFN,190894,10/10/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G040,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1063.4,2024,41,5,140,140,QFN,190894,10/10/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,24569,EMS0752P,A,2024-EMK-10-G040,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1063.3,2024,41,5,140,140,QFN,190894,10/10/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G040,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1063.2,2024,41,5,140,140,QFN,190894,10/10/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G040,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1064.1,2024,41,5,140,140,QFN,190897,10/10/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G042,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1064.2,2024,41,5,140,140,QFN,190897,10/10/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G042,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1064.3,2024,41,5,140,140,QFN,190897,10/10/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G042,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1064.4,2024,41,5,140,140,QFN,190897,10/10/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,23288,EMS0752P,A,2024-EMK-10-G042,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1065.1,2024,41,6,140,140,QFN,190899,10/11/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G047,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1065.4,2024,41,6,140,140,QFN,190899,10/11/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,23437,EMS0752P,A,2024-EMK-10-G047,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1065.3,2024,41,6,140,140,QFN,190899,10/11/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G047,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1065.2,2024,41,6,140,140,QFN,190899,10/11/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G047,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1069.1,2024,41,5,140,140,QFN,189222,10/10/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G044,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1069.4,2024,41,5,140,140,QFN,189222,10/10/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,20063,EMS0752P,A,2024-EMK-10-G044,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1069.3,2024,41,5,140,140,QFN,189222,10/10/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G044,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1069.2,2024,41,5,140,140,QFN,189222,10/10/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G044,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1070.1,2024,41,5,140,140,QFN,190824,10/10/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G046,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1070.2,2024,41,5,140,140,QFN,190824,10/10/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G046,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1070.3,2024,41,5,140,140,QFN,190824,10/10/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G046,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1070.4,2024,41,5,140,140,QFN,190824,10/10/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,22629,EMS0752P,A,2024-EMK-10-G046,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1071.1,2024,41,6,140,140,QFN,190825,10/11/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G046,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1071.4,2024,41,6,140,140,QFN,190825,10/11/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,21714,EMS0752P,A,2024-EMK-10-G046,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1071.3,2024,41,6,140,140,QFN,190825,10/11/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G046,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1071.2,2024,41,6,140,140,QFN,190825,10/11/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G046,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1072.1,2024,41,6,140,140,QFN,190891,10/11/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G047,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1072.2,2024,41,6,140,140,QFN,190891,10/11/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G047,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1072.3,2024,41,6,140,140,QFN,190891,10/11/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G047,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1072.4,2024,41,6,140,140,QFN,190891,10/11/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,21615,EMS0752P,A,2024-EMK-10-G047,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1073.1,2024,41,7,140,140,QFN,190895,10/12/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G049,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1073.4,2024,41,7,140,140,QFN,190895,10/12/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,22807,EMS0752P,A,2024-EMK-10-G049,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1073.3,2024,41,7,140,140,QFN,190895,10/12/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G049,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1073.2,2024,41,7,140,140,QFN,190895,10/12/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G049,TRAY,Y,8,1,117.3 X 116.1,
EMKPR1089.1,2024,42,3,140,140,QFN,189223,10/15/2024 19:00,G-A,P,EMS,NQ-500E500C020E,524.17A,17600,EMS0752P,A,2024-EMK-10-G057,TRAY,Y,8,1,117.3 X 116.1,
